time,omega_world_x,omega_world_y,omega_world_z,omega_local_x,omega_local_y,omega_local_z
1.92964824120603,0.23585880396720915,0.004328707442676145,0.7850873754398187,0.005292611024155153,0.10809388190809707,0.9941266020797279
1.9698492462311559,0.2356634676541139,0.0018590786551198524,0.7853218630614704,0.002268511195907097,0.10828008522123742,0.994117838589287
2.0100502512562812,0.23562434039734104,-0.0006199543968688369,0.7853688094806001,-0.0007561869728916205,0.10831735522847545,0.9941160791062432
2.050251256281407,0.23574166214453587,-0.003095850759139702,0.7852280191294392,-0.0037806860123866942,0.10820557455851151,0.9941213507654578
2.090452261306533,0.23601471363152887,-0.005556092679747647,0.7849000784825325,-0.006804184643417142,0.10794509518249673,0.9941335722614844
2.130653266331658,0.23644182331342664,-0.007988278084626585,0.7843863533133246,-0.009825862565206345,0.10753673670083466,0.9941525550359891
2.170854271356784,0.23702038344547313,-0.010380211725781002,0.7836889823100348,-0.012844865342805573,0.10698178234384609,0.994178006033557
2.2110552763819094,0.23774687509479975,-0.01271999396074215,0.7828108670912723,-0.015860289474935566,0.10628197268220434,0.9942095319903901
2.251256281407035,0.23861690174351305,-0.014996106157222583,0.7817556586851413,-0.018871167724288623,0.10543949704137506,0.9942466452004672
2.291457286432161,0.23962523102797104,-0.017197491766860393,0.7805277405572796,-0.021876454794262937,0.10445698261367545,0.9942887706842922
2.3316582914572863,0.2407658440509291,-0.01931363217598892,0.7791322082945473,-0.02487501343863474,0.10333748126224024,0.9943352546665556
2.371859296482412,0.24203199160418226,-0.021334616518340416,0.7775748460717685,-0.02786560109363838,0.10208445401349907,0.9943853742510778
2.4120603015075375,0.24341625655042165,-0.02325120472317034,0.7758621000471599,-0.030846857125229513,0.10070175323902808,0.994438348164471
2.4522613065326633,0.2449106215363473,-0.025054883171075015,0.7740010488498908,-0.03381729078790725,0.09919360253405649,0.9944933484242526
2.492462311557789,0.24650654114532444,-0.02673791243712654,0.7719993713393076,-0.036775269995208165,0.09756457430885979,0.9945495127728488
2.5326633165829144,0.24819501754797324,-0.028293366715052046,0.7698653118289555,-0.039719011005756436,0.09581956512071982,0.9946059577062671
2.5728643216080402,0.24996667867398073,-0.029715164635212787,0.7676076429812402,-0.04264656913228474,0.09396376878852349,0.9946617919153736
2.613065326633166,0.2518118579085395,-0.03099809131115684,0.7652356265891904,-0.04555583058428886,0.09200264734915758,0.9947161299489027
2.6532663316582914,0.25372067431178824,-0.03213781157254684,0.7627589724694487,-0.04844450555764221,0.08994189993498843,0.9947681059007473
2.693467336683417,0.25568311237032754,-0.033130874464368576,0.7601877956976372,-0.051310122686377614,0.08778742967460736,0.994816886919917
2.7336683417085426,0.25768910031519654,-0.03397470921145748,0.7575325724216417,-0.054150024972530374,0.0855453087446995,0.9948616863399898
2.7738693467336684,0.25972858608044436,-0.03466761296199116,0.7548040944907332,-0.056961367309609344,0.08322174172911533,0.9949017762260716
2.814070351758794,0.26179161002942797,-0.035208730731461246,0.7520134231381528,-0.05974111571308263,0.08082302747158499,0.9949364991413691
2.8542713567839195,0.2638683736422968,-0.035598028068516065,0.7491718419553524,-0.062486048367146274,0.07835551964084794,0.9949652789425726
2.8944723618090453,0.26594930343458445,-0.035836257054386346,0.7462908093905666,-0.0651927585911597,0.07582558626055202,0.9949876304233729
2.9346733668341707,0.2680251094643742,-0.03592491632683154,0.7433819110012669,-0.06785765982027922,0.07323956849058003,0.9950031676386909
2.9748743718592965,0.2700868378809332,-0.03586620588694969,0.74045681168344,-0.07047699268359721,0.07060373898090874,0.9950116107584835
3.0150753768844223,0.2721259170698119,-0.03566297750154618,0.73752720809193,-0.07304683424894638,0.06792426015258969,0.9950127913192526
3.0552763819095476,0.27413419705729136,-0.03531868155460511,0.7346047814588245,-0.07556310948604388,0.0652071427924504,0.9950066557634905
3.0954773869346734,0.2761039819473343,-0.034837311228110214,0.7317011510052587,-0.07802160497918077,0.062458205377286996,0.9949932671820052
3.135678391959799,0.2780280552768615,-0.03422334490505902,0.7288278281322565,-0.08041798489688745,0.059683034568887544,0.9949728052011136
3.1758793969849246,0.27989969828687344,-0.03348168768566942,0.7259961715640101,-0.08274780919889044,0.0568869473419267,0.9949455639857393
3.2160804020100504,0.28171270121714703,-0.03261761289219205,0.7232173436055845,-0.08500655403076185,0.05407495522168647,0.9949119483600485
3.2562814070351758,0.2834613678379705,-0.03163670440831648,0.7205022676634875,-0.08718963422381218,0.05125173111629486,0.9948724680789499
3.2964824120603016,0.285140513533736,-0.030544800657175356,0.7178615871666736,-0.08929242778265811,0.04842157922813397,0.9948277303160242
3.336683417085427,0.28674545734633067,-0.029347940967693713,0.7153056260109947,-0.09131030220604472,0.04558840851991074,0.9947784304656302
3.3768844221105527,0.2882720084722734,-0.028052315013993707,0.7128443506390143,-0.09323864244848827,0.04275571019211541,0.994725341388431
3.4170854271356785,0.28971644778364225,-0.026664215937695086,0.7104873338552331,-0.09507288029208366,0.03992653959949229,0.9946693012597592
3.457286432160804,0.291075505007373,-0.025189997679515585,0.7082437204630707,-0.09680852486021671,0.03710350299437787,0.9946112002083705
3.4974874371859297,0.29234633225256607,-0.023636036956407327,0.7061221948017489,-0.09844119396914114,0.03428874943432915,0.9945519659586218
3.5376884422110555,0.29352647461581155,-0.022008700224482158,0.7041309502477037,-0.09996664598029827,0.031483968130487754,0.9944925487112551
3.577889447236181,0.29461383862466184,-0.0203143158684449,0.7022776607382621,-0.1013808117873096,0.028690391442352997,0.9944339055162142
3.6180904522613067,0.2956066592943192,-0.01855915175614347,0.7005694543640385,-0.10267982654764539,0.025908803644812524,0.9943769844047278
3.658291457286432,0.29650346657576815,-0.016749398194412856,0.6990128890693522,-0.10386006075136311,0.023139555506036413,0.9943227085567876
3.698492462311558,0.29730305196366813,-0.014891156220817024,0.6976139304935289,-0.10491815020884172,0.02038258462148584,0.9942719607838205
3.7386934673366836,0.2980044360086628,-0.012990431066922709,0.6963779319778547,-0.10585102453711133,0.01763744135201487,0.9942255686045286
3.778894472361809,0.29860683744418626,-0.011053130534114632,0.6953096167590457,-0.10665593373068925,0.014903320115204483,0.9941842901844601
3.819095477386935,0.29910964459058087,-0.009085067933775537,0.6944130623642888,-0.10733047241822825,0.012179095680826871,0.9941488013968922
3.85929648241206,0.2995123896422168,-0.007091969161611581,0.6936916872199707,-0.10787260143088884,0.009463364026562332,0.994119684244223
3.899497487437186,0.2998147263757368,-0.005079483402022496,0.6931482394824653,-0.10828066634189808,0.006754487221225648,0.9940974168555782
3.9396984924623117,0.3000164117416791,-0.0030531968940200197,0.6927847880969771,-0.10855341267879061,0.004050641722532765,0.994082365248184
3.979899497487437,0.30011729171845947,-0.0010186491360267412,0.692602716088603,-0.10868999755948466,0.0013498694069714534,0.994074777007798
4.0201005025125625,0.30011729171845986,0.0010186491360267356,0.692602716088604,-0.10868999755948465,-0.001349869406971444,0.994074777007798
4.060301507537688,0.3000164117416794,0.0030531968940206936,0.6927847880969782,-0.10855341267879039,-0.0040506417225336586,0.9940823652481839
4.100502512562814,0.2998147263757369,0.005079483402021115,0.6931482394824652,-0.10828066634189802,-0.00675448722122381,0.9940974168555781
4.14070351758794,0.2995123896422174,0.007091969161612232,0.6936916872199722,-0.10787260143088878,-0.00946336402656319,0.994119684244223
4.180904522613066,0.2991096445905803,0.009085067933776966,0.6944130623642876,-0.10733047241822835,-0.012179095680828771,0.9941488013968922
4.221105527638191,0.2986068374441857,0.011053130534114003,0.6953096167590441,-0.10665593373068918,-0.01490332011520368,0.9941842901844601
4.261306532663316,0.29800443600866344,0.012990431066921255,0.6963779319778559,-0.10585102453711114,-0.017637441352012916,0.9942255686045286
4.301507537688442,0.2973030519636683,0.014891156220817024,0.6976139304935293,-0.10491815020884186,-0.02038258462148581,0.9942719607838205
4.341708542713568,0.2965034665757686,0.01674939819441414,0.699012889069352,-0.10386006075136409,-0.023139555506037916,0.9943227085567874
4.381909547738694,0.2956066592943187,0.018559151756142884,0.7005694543640363,-0.10267982654764561,-0.025908803644811764,0.9943769844047277
4.422110552763819,0.29461383862466106,0.02031431586844432,0.7022776607382613,-0.10138081178730896,-0.028690391442352452,0.9944339055162142
4.4623115577889445,0.2935264746158119,0.02200870022448204,0.7041309502477054,-0.09996664598029774,-0.03148396813048774,0.9944925487112551
4.50251256281407,0.292346332252566,0.023636036956406634,0.7061221948017494,-0.09844119396914058,-0.03428874943432833,0.9945519659586219
4.542713567839196,0.2910755050073743,0.02518999767951613,0.7082437204630723,-0.09680852486021775,-0.03710350299437807,0.9946112002083703
4.582914572864322,0.2897164477836435,0.02666421593769523,0.7104873338552362,-0.0950728802920837,-0.039926539599492286,0.994669301259759
4.623115577889447,0.2882720084722723,0.02805231501399333,0.7128443506390099,-0.09323864244848883,-0.04275571019211481,0.9947253413884312
4.663316582914573,0.28674545734632934,0.029347940967694254,0.7153056260109917,-0.09131030220604502,-0.04558840851991158,0.9947784304656301
4.703517587939698,0.2851405135337365,0.030544800657175877,0.7178615871666725,-0.08929242778265946,-0.04842157922813398,0.9948277303160241
4.743718592964824,0.2834613678379709,0.031636704408316306,0.7205022676634898,-0.08718963422381143,-0.05125173111629497,0.9948724680789498
4.78391959798995,0.2817127012171481,0.03261761289219223,0.7232173436055912,-0.08500655403076025,-0.054074955221687385,0.9949119483600487
4.824120603015075,0.27989969828687306,0.0334816876856691,0.7259961715640099,-0.08274780919888981,-0.05688694734192658,0.9949455639857394
4.864321608040201,0.27802805527686036,0.03422334490505883,0.7288278281322499,-0.08041798489688898,-0.05968303456888655,0.9949728052011135
4.9045226130653266,0.2761039819473345,0.034837311228111394,0.7317011510052587,-0.07802160497918188,-0.062458205377288044,0.9949932671820051
4.944723618090452,0.274134197057292,0.035318681554604915,0.7346047814588232,-0.07556310948604471,-0.06520714279244949,0.9950066557634905
4.984924623115578,0.27212591706981276,0.03566297750154598,0.7375272080919327,-0.07304683424894606,-0.06792426015258957,0.9950127913192526
